-5586.18,-898.498,
-5574.37,-1219.32,
-5551.58,-1539.57,
-5400.84,-1549.69,
-5291.37,-1575,
-5125.13,-1613.35,
-4999.63,-1638.81,
-4865.19,-1662.81,
-4685.55,-1689.45,
-4563.84,-1527.85,
-4480.2,-1461.39,
-4347.89,-1387.36,
-4241.4,-1355.74,
-4079.68,-1346.27,
-3963.1,-1354.18,
-3822.04,-1370.82,
-3846.5,-1247.93,
-3863.93,-1125.67,
-3860.38,-1002.32,
-3848.89,-877.546,
-3987.39,-909.839,
-4102.5,-929.891,
-4264.28,-938.369,
-4373.49,-918.057,
-4512.76,-859.265,
-4603.88,-801.956,
-4741.76,-654.971,
-4917.58,-701.236,
-5048.78,-739.154,
-5170.88,-778.598,
-5332.15,-835.116,
-5438.37,-871.726,
-5586.18,-898.498,

1531.49,-7781.39,
1692.53,-8059.11,
1863,-8331.17,
2000.85,-8269.35,
2109.39,-8240.3,
2274.17,-8196.12,
2396.94,-8159.68,
2526.91,-8117.75,
2698.03,-8056.93,
2729.63,-7857.12,
2772.27,-7759.17,
2854.34,-7631.69,
2933.52,-7553.78,
3071.87,-7469.49,
3178.51,-7421.74,
3310.87,-7370.21,
3231.58,-7273.19,
3158.8,-7173.42,
3104.02,-7062.84,
3055.59,-6947.28,
2948.46,-7040.82,
2856.24,-7112.56,
2717.38,-7196,
2611.41,-7229.34,
2460.84,-7242.81,
2353.48,-7234.99,
2162.73,-7169.94,
2029.21,-7293.33,
1931.18,-7388.4,
1841.89,-7480.55,
1726.03,-7606.16,
1649.42,-7688.36,
1531.49,-7781.39,

-2284.72,-8432.67,
-2174.35,-8734.14,
-2053.71,-9031.67,
-1907.22,-8994.72,
-1795.29,-8984.96,
-1625.34,-8970.06,
-1498.1,-8955.5,
-1362.83,-8936.78,
-1183.75,-8906.6,
-1117.93,-8715.31,
-1058.93,-8626.25,
-955.973,-8514.96,
-864.463,-8451.98,
-713.582,-8392.99,
-600.269,-8364.49,
-460.967,-8336.72,
-522.209,-8227.41,
-576.558,-8116.52,
-611.301,-7998.11,
-638.935,-7875.89,
-760.677,-7949.41,
-863.955,-8004.05,
-1015.19,-8062.1,
-1125.34,-8076.53,
-1275.96,-8063.65,
-1380.33,-8037.31,
-1556.89,-7940.13,
-1709.8,-8038.46,
-1822.86,-8115.06,
-1926.8,-8190.31,
-2062.7,-8293.89,
-2152.42,-8361.54,
-2284.72,-8432.67,

-519.179,-2306.36,
-444.861,-2434.6,
-360.27,-2560.97,
-248.847,-2687.13,
-155.847,-2625.16,
-60.0896,-2573,
48.312,-2536.84,
194.726,-2500.4,
408.975,-2445.11,
356.978,-2252.75,
360.126,-2078.31,
233.433,-2120.41,
134.799,-2147.1,
1.75001,-2176.73,
-253.218,-2229.21,
-409.938,-2263.04,
-519.179,-2306.36,

-1049.34,-1963.07,
-975.023,-2091.31,
-890.433,-2217.68,
-779.01,-2343.84,
-686.01,-2281.87,
-590.252,-2229.71,
-481.851,-2193.56,
-335.437,-2157.11,
-121.188,-2101.82,
-173.185,-1909.46,
-170.037,-1735.02,
-296.73,-1777.12,
-395.364,-1803.81,
-528.413,-1833.44,
-783.381,-1885.92,
-940.1,-1919.75,
-1049.34,-1963.07,

228.083,-1862.24,
254.06,-2008.16,
290.328,-2155.84,
351.88,-2312.51,
460.468,-2286.08,
568.29,-2269.82,
682.52,-2272.92,
832.568,-2288.75,
1052.81,-2310.07,
1069.74,-2111.52,
1132.36,-1948.68,
998.905,-1944.92,
897.091,-1936.26,
761.931,-1918.6,
504.393,-1880.7,
345.552,-1858.9,
228.083,-1862.24,

-2363.8,-2532.37,
-2348.07,-2679.75,
-2322.19,-2829.6,
-2271.72,-2990.18,
-2161.55,-2971.39,
-2052.86,-2962.69,
-1939.12,-2973.75,
-1790.54,-3000.01,
-1572.33,-3036.64,
-1541.59,-2839.76,
-1467.76,-2681.68,
-1600.63,-2668.61,
-1701.59,-2652.88,
-1835.19,-2625.83,
-2089.45,-2570.06,
-2246.39,-2537.23,
-2363.8,-2532.37,

-1267.5,-2134.88,
-1238.98,-2280.32,
-1200.14,-2427.35,
-1135.87,-2582.92,
-1027.76,-2554.6,
-920.234,-2536.46,
-805.968,-2537.56,
-655.666,-2550.77,
-435.088,-2568.25,
-421.626,-2369.44,
-361.857,-2205.52,
-495.356,-2204.09,
-597.305,-2197.21,
-732.752,-2181.91,
-990.913,-2148.52,
-1150.11,-2129.49,
-1267.5,-2134.88,

-700.533,-1462.6,
-682.229,-1609.68,
-653.739,-1759.05,
-600.471,-1918.73,
-490.649,-1898.02,
-382.123,-1887.42,
-268.213,-1896.5,
-119.199,-1920.16,
99.6229,-1952.98,
126.921,-1755.59,
197.978,-1596.25,
64.9047,-1585.5,
-36.3166,-1571.53,
-170.367,-1546.82,
-425.569,-1495.5,
-583.051,-1465.41,
-700.533,-1462.6,

183.049,-3056.3,
60.334,-3180.2,
-47.3011,-3284.54,
-212.701,-3436.42,
-281.922,-3538.68,
-34.1822,-3418.98,
80.3472,-3368.83,
267.927,-3306.29,
416.088,-3284.93,
654.812,-3280.32,
753.706,-3184.73,
912.591,-3035.6,
1032.72,-2895.75,
1102.63,-2790.75,
1175.95,-2666.2,
1312.68,-2462.71,
1255.84,-2348.7,
1198.83,-2238.29,
1017.95,-2311.98,
879.756,-2369.35,
776.543,-2415.03,
637.159,-2485.95,
494.012,-2571.96,
356.542,-2684.9,
221.996,-2812.4,
183.049,-3056.3,

-419.967,-1569.33,
-570.568,-1657.25,
-701.541,-1730.17,
-900.615,-1834.07,
-993.943,-1914.93,
-723.666,-1863.43,
-600.06,-1844.64,
-402.684,-1832.77,
-254.043,-1850.49,
-22.2605,-1907.82,
98.0038,-1841.09,
290.073,-1738.16,
442.307,-1634.17,
537.006,-1550.84,
640.068,-1449.5,
824.802,-1288.34,
799.408,-1163.5,
772.919,-1042.1,
579.127,-1066.46,
430.796,-1086.11,
319.276,-1103.52,
166.287,-1135.95,
5.75608,-1181.98,
-156.259,-1255.49,
-319.222,-1343.83,
-419.967,-1569.33,

-4763.65,-1250.77,
-4923.85,-1319.67,
-5062.73,-1376.09,
-5272.98,-1454.96,
-5375.47,-1523.84,
-5100.93,-1505.67,
-4975.95,-1502.07,
-4778.6,-1514.35,
-4633.23,-1550.05,
-4410.16,-1635.2,
-4282.66,-1583.62,
-4079.48,-1504.87,
-3915.71,-1420.2,
-3811.56,-1349.04,
-3696.92,-1261.02,
-3493.92,-1123.57,
-3503.91,-996.569,
-3515.41,-872.844,
-3710.72,-873.405,
-3860.34,-874.828,
-3973.15,-878.521,
-4128.95,-892.061,
-4293.9,-918.185,
-4463.66,-971.398,
-4636.18,-1039.22,
-4763.65,-1250.77,

-1684.31,-4389,
-1847.89,-4449.43,
-1989.54,-4498.51,
-2203.63,-4566.26,
-2309.58,-4629.68,
-2034.47,-4625.9,
-1909.47,-4628.85,
-1713.04,-4651.45,
-1569.73,-4694.7,
-1351.43,-4791.41,
-1221.4,-4746.58,
-1014.37,-4678.56,
-846.396,-4602.59,
-738.665,-4536.97,
-619.574,-4455.07,
-409.661,-4328.44,
-412.991,-4201.09,
-417.996,-4076.93,
-613.074,-4067.27,
-762.563,-4060.86,
-875.413,-4058.64,
-1031.71,-4064.01,
-1197.79,-4081.47,
-1370.11,-4125.72,
-1545.94,-4184.42,
-1684.31,-4389,

-3202.89,-3281.39,
-3364.26,-3347.49,
-3504.11,-3401.48,
-3715.71,-3476.66,
-3819.38,-3543.74,
-3544.57,-3530.36,
-3419.55,-3528.95,
-3222.44,-3544.67,
-3077.71,-3582.9,
-2856.16,-3671.93,
-2727.78,-3622.58,
-2523.26,-3547.39,
-2358.03,-3465.6,
-2252.66,-3396.26,
-2136.5,-3310.25,
-1931.13,-3176.37,
-1938.9,-3049.21,
-1948.24,-2925.31,
-2143.54,-2922.46,
-2293.16,-2921.27,
-2406.02,-2922.99,
-2562.03,-2933.81,
-2727.4,-2957.05,
-2898.07,-3007.3,
-3071.74,-3072.1,
-3202.89,-3281.39,

-166.392,-4157.19,
-289.106,-4281.09,
-396.741,-4385.43,
-562.141,-4537.31,
-631.362,-4639.56,
-383.622,-4519.87,
-269.093,-4469.72,
-81.5131,-4407.18,
66.6482,-4385.82,
305.371,-4381.21,
