-175,-72,
-304,-151,
-407,-193,
-510,-208,
-673,-192,
-790,-169,
-990,-124,
-1029,-292,
-760,-353,
-531,-404,
-413,-430,
-288,-510,
-252,-700,
-252,-862,
-274,-1015,
-533,-1157,
-762,-1207,
-1031,-1267,
-993,-1435,
-793,-1391,
-675,-1368,
-512,-1353,
-409,-1368,
-307,-1411,
-180,-1488,
6,-1568,
319,-1499,
270,-1290,
248,-1143,
241,-922,
242,-782,
242,-642,
246,-494,
257,-358,
322,-65,
15,8,
-175,-72,

-379.067,-391.955,
-464.782,-516.594,
-541.794,-596.857,
-629.789,-652.454,
-785.204,-704.135,
-901.444,-730.712,
-1102.46,-770.949,
-1069.75,-940.288,
-799.198,-886.602,
-569.253,-840.05,
-450.879,-815.807,
-304.147,-838.049,
-193.979,-996.98,
-128.088,-1144.97,
-85.9554,-1293.7,
-264.807,-1528.76,
-453.672,-1667.58,
-675.012,-1831.81,
-571.965,-1969.83,
-407.153,-1848.28,
-308.709,-1779.28,
-165.902,-1699.28,
-65.706,-1671.09,
44.9653,-1668.88,
192.304,-1687.57,
394.763,-1685,
652.638,-1494.66,
522.866,-1323.66,
442.978,-1198.31,
346.694,-999.266,
290.664,-870.963,
233.721,-743.066,
177.178,-606.235,
131.911,-477.519,
72.1179,-183.412,
-238.032,-241.591,
-379.067,-391.955,

-1608.3,-587.831,
-1477.34,-569.601,
-1332.05,-453.047,
-1186.09,-304.189,
-1094.63,-203.588,
-1004.58,-99.2439,
-912.411,-9.05989,
-823.148,49.0528,
-715.843,81.8969,
-506.941,105.914,
-569.876,230.755,
-616.172,325.527,
-644.449,429.206,
-679.301,564.599,
-852.324,445.1,
-954.704,399.151,
-1060.15,384.099,
-1188.9,391.268,
-1325.38,410.488,
-1460.46,425.963,
-1667.98,440.921,
-1854.42,433.89,
-1964.98,361.366,
-1608.3,-587.831,

1707.37,638.112,
1839.35,646.163,
1993.21,751.136,
2150.25,888.263,
2249.21,981.491,
2347.06,1078.56,
2445.92,1161.35,
2539.41,1212.39,
2648.94,1236.84,
2859.07,1244.63,
2805.97,1373.96,
2767.14,1472.03,
2746.97,1577.59,
2722.69,1715.27,
2540.94,1609.51,
2435.32,1571.61,
2329.03,1564.75,
2201.21,1581.86,
2066.63,1611.57,
1933.15,1637.44,
1727.4,1668.4,
1540.98,1675.8,
1425.15,1612.04,
1707.37,638.112,

912.991,1229.32,
1040.61,1263.9,
1170.07,1397.81,
1296.13,1563.87,
1374.2,1675.18,
1450.39,1790.03,
1530.47,1891.1,
1611.71,1959.99,
1714.03,2006.08,
1918.24,2056.21,
1840.09,2172.13,
1782.23,2260.32,
1741.13,2359.62,
1689.51,2489.54,
1532.9,2349.21,
1437.12,2290.74,
1334.41,2262.53,
1205.79,2253.43,
1067.97,2255.32,
932.02,2253.66,
724.264,2242.38,
540.191,2211.93,
439.646,2126.06,
912.991,1229.32,

-735.293,-2207.13,
-696.536,-2323.93,
-642.227,-2482.96,
-594.337,-2639.03,
-558.548,-2802.75,
-409.692,-2746.86,
-318.513,-2626.96,
-231.832,-2555.6,
-115.321,-2466.86,
15.6118,-2373.88,
111.035,-2288.65,
225.82,-2174.97,
337.742,-2050.63,
280.81,-1939.46,
237.112,-1846.85,
182.907,-1630.24,
17.0695,-1608.2,
-144.028,-1596.13,
-271.939,-1593.15,
-431.903,-1607.31,
-578.137,-1615.35,
-690.393,-1617.26,
-837.561,-1585.15,
-987.109,-1639.16,
-908.154,-1786.98,
-843.374,-1936.83,
-781.557,-2093.09,
-735.293,-2207.13,

-611.111,1811.61,
-590.49,1690.28,
-560.89,1524.86,
-537.188,1363.34,
-526.606,1196.09,
-371.002,1228.79,
-262.717,1333.5,
-166.23,1390.91,
-37.624,1460.98,
105.88,1533.06,
213.11,1602.85,
343.787,1697.84,
473.249,1803.8,
433.81,1922.31,
404.641,2020.46,
383.865,2242.79,
223.279,2289.69,
65.8665,2326.02,
-60.1182,2348.33,
-220.382,2358.56,
-366.146,2372.76,
-477.397,2387.87,
-618.004,2441.9,
-774.007,2411.16,
-718.35,2253.09,
-677.009,2095.16,
-639.571,1931.33,
-611.111,1811.61,

-656.251,520.824,
-609.877,406.831,
-545.199,251.728,
-487.123,99.1598,
-440.616,-61.8437,
-295.769,3.74095,
-212.695,129.394,
-130.908,206.309,
-20.5015,302.535,
104.015,403.948,
193.61,495.286,
300.65,616.284,
404.129,747.737,
339.991,854.916,
290.282,944.437,
221.911,1157.01,
54.9812,1168.07,
-106.561,1169.48,
-234.39,1164.02,
-393.072,1139.34,
-538.458,1121.68,
-650.343,1112.37,
-799.309,1134.71,
-944.97,1070.95,
-856.44,928.659,
-781.92,783.412,
-709.934,631.563,
-656.251,520.824,

422.593,541.283,
302.687,414.663,
197.419,307.937,
35.4653,152.386,
-31.4454,48.6029,
213.549,173.818,
326.925,226.524,
513.055,293.258,
660.7,317.934,
899.26,327.895,
995.987,425.675,
1151.49,578.333,
1268.45,720.838,
1335.99,827.381,
1406.5,953.548,
1538.63,1160.05,
1479.25,1272.75,
1419.78,1381.86,
1240.59,1304.13,
1103.72,1243.68,
1001.56,1195.69,
863.802,1121.67,
722.62,1032.47,
587.716,916.484,
456.063,785.991,
422.593,541.283,

830.915,84.8526,
684.565,-9.97227,
557.125,-88.9096,
363.098,-201.951,
273.63,-287.06,
541.22,-223.055,
663.819,-198.529,
860.43,-177.5,
1009.73,-188.284,
1243.93,-234.777,
1360.96,-162.523,
1548.04,-50.7741,
1695.27,60.1821,
1785.99,147.826,
1884.23,253.842,
2061.27,423.421,
2030.1,546.941,
1997.99,666.98,
1805.54,633.635,
1658.29,607.112,
1547.7,584.531,
1396.38,545.027,
1238.17,491.58,
1079.74,410.621,
921.065,314.798,
830.915,84.8526,

1197.29,-2724.36,
1066.23,-2839.39,
951.583,-2935.97,
775.991,-3075.94,
699.806,-3173.12,
955.291,-3071,
1073.04,-3028.97,
1264.53,-2979.66,
1413.82,-2968.69,
1652.28,-2980.74,
1757.6,-2892.28,
1926.5,-2754.6,
2056.1,-2623.47,
2133.16,-2523.6,
2214.99,-2404.47,
2365.58,-2211.02,
2316.83,-2093.32,
2267.66,-1979.2,
2082.08,-2040.09,
1940.22,-2087.68,
1834.07,-2126.05,
1690.08,-2187.07,
1541.28,-2262.89,
1396.27,-2365.96,
1253.16,-2483.77,
1197.29,-2724.36,

-108.842,-2690.81,
-277.066,-2736.75,
-422.451,-2773.29,
-641.632,-2822.13,
-752.707,-2876.07,
-478.313,-2896.29,
-354.052,-2910.12,
-160.331,-2949.75,
-21.3399,-3005.33,
187.705,-3120.7,
321.144,-3087.36,
533.309,-3037.65,
707.27,-2976.61,
820.31,-2920.63,
946.086,-2849.42,
1166.24,-2741.56,
1174.02,-2614.41,
1179.85,-2490.29,
986.36,-2463.66,
837.999,-2444.25,
725.771,-2432.2,
569.603,-2423.93,
402.629,-2426.84,
227.109,-2455.91,
46.8349,-2499.06,
-108.842,-2690.81,

623.159,-1144.92,
512.452,-1279.65,
414.947,-1393.52,
264.331,-1560.07,
204.883,-1668.3,
440.467,-1526.17,
549.857,-1465.62,
730.835,-1385.97,
876.38,-1350.97,
1113.65,-1324.26,
1203.26,-1219.92,
1347.64,-1056.71,
1454.3,-906.334,
1514.18,-795.308,
1575.64,-664.495,
1692.93,-449.218,
1625.77,-340.964,
1558.78,-236.312,
1385.5,-326.443,
1253.22,-396.368,
1154.68,-451.419,
1022.47,-534.945,
887.908,-633.85,
761.493,-759.035,
639.34,-898.461,
623.159,-1144.92,

499.021,-2117.07,
353.227,-2212.75,
226.251,-2292.43,
32.8876,-2406.6,
-56.081,-2492.23,
211.13,-2426.67,
333.584,-2401.42,
530.068,-2379.25,
679.433,-2389.16,
913.898,-2434.28,
1030.5,-2361.34,
1216.92,-2248.5,
1363.51,-2136.69,
1453.72,-2048.52,
1551.33,-1941.93,
1727.38,-1771.32,
1695.49,-1647.98,
1662.68,-1528.13,
1470.43,-1562.6,
1323.33,-1589.99,
1212.87,-1613.21,
1061.79,-1653.6,
903.888,-1707.97,
745.942,-1789.85,
587.826,-1886.6,
499.021,-2117.07,

2414.33,-1582.05,
2437.32,-1902.26,
2471.28,-2221.52,
2622.27,-2226.38,
2732.57,-2247.85,
2900.04,-2280.37,
3026.35,-2301.44,
3161.55,-2320.73,
3342.01,-2341.08,
3458.01,-2175.34,
3539.27,-2106,
3668.92,-2027.4,
3774.24,-1992.08,
3935.53,-1976.97,
4052.31,-1980.81,
4193.87,-1992.51,
4165.13,-1870.55,
4143.46,-1748.98,
4142.7,-1625.58,
4149.82,-1500.48,
4012.53,-1537.59,
3898.19,-1561.64,
3736.81,-1575.76,
3626.96,-1559.27,
3485.72,-1505.38,
3392.65,-1451.28,
3249.73,-1309.2,
3075.63,-1361.57,
2945.84,-1404.05,
2825.18,-1447.73,
2665.99,-1509.84,
2561.1,-1550.13,
2414.33,-1582.05,

1957.98,322.726,
2005.27,5.18962,
2063.41,-310.557,
2214.34,-303.913,
2325.95,-316.929,
2495.41,-336.621,
2622.97,-348.021,
2759.24,-356.969,
2940.72,-363.53,
3043.77,-189.445,
3119.53,-114.117,
3242.81,-25.8829,
3345.14,17.3416,
3504.82,44.6848,
3621.56,49.7439,
3763.6,48.8409,
3725.66,168.26,
3694.8,287.832,
3684.65,410.82,
3682.24,536.096,
3548.17,488.652,
3435.99,455.966,
3276.15,429.61,
3165.36,437.692,
3020.43,480.687,
2923.52,527.543,
2770.2,658.341,
2600.59,592.875,
2474.4,540.649,
2357.43,487.915,
2203.42,413.873,
2101.9,365.715,
1957.98,322.726,

1566.04,-695.057,
1557.79,-1015.99,
1560.54,-1337.03,
1710.35,-1356.55,
1818.03,-1388.65,
1981.55,-1437.3,
2105.22,-1470.56,
2237.89,-1502.9,
2415.52,-1540.7,
2547.08,-1387.03,
2634.71,-1325.91,
2771.38,-1260.29,
2879.64,-1235.39,
3041.64,-1236.03,
3157.49,-1251.2,
3297.24,-1276.62,
3280.5,-1152.44,
3270.74,-1029.34,
3281.99,-906.447,
3301.24,-782.636,
3161,-806.216,
3044.86,-819.041,
2882.87,-817.4,
2775.14,-790.308,
2639.81,-722.934,
2552.45,-660.046,
2424.01,-504.737,
2245.65,-539.932,
2112.34,-569.584,
1988.01,-601.326,
1823.53,-647.663,
1715.23,-677.567,
1566.04,-695.057,

3079.63,-2520.49,
3136.79,-2654.6,
3202,-2771.04,
3234.66,-2887.14,
2342.41,-3096.25,
2371.99,-3252.49,
3223.45,-3111.49,
3358.94,-3131.26,
3424.38,-3272.04,
3490.05,-3402.62,
3605.45,-3366.02,
3554.32,-3173.98,
3528.27,-3060.79,
3495.86,-2865.45,
3480.01,-2717.96,
3472.15,-2546.72,
3519.93,-2207.27,
3416.91,-2406.18,
3293.34,-2482.8,
3079.63,-2520.49,

3601.74,-171.278,
3624.31,-315.304,
3659.02,-444.173,
3662.26,-564.728,
2745.97,-548.978,
2736.39,-707.702,
3596.44,-779.507,
3722.97,-831.857,
3751.94,-984.371,
3783.64,-1127.06,
3904.48,-1119.84,
3901.95,-921.124,
3904.41,-804.995,
3920.82,-607.666,
3941.56,-460.787,
3975.88,-292.84,
4105.33,24.5781,
3956.74,-143.048,
3818.16,-187.077,
3601.74,-171.278,

2774.24,1482.11,
2870.22,1372.38,
2968.37,1281.94,
3035.46,1181.73,
