2.47654,15.4185,
4.40999,15.9301,
1.96489,17.3519,
2.47654,15.4185,

6.92913,0.280418,
9.92893,0.315276,
6.89428,3.28022,
6.92913,0.280418,

7.4343,-3.30294,
10.7505,-1.06617,
5.19753,0.0132068,
7.4343,-3.30294,

13.7529,-14.0683,
11.3223,-9.69889,
6.95288,-12.1295,
13.7529,-14.0683,

2.84204,6.52445,
9.3877,5.05668,
8.66567,7.9685,
2.84204,6.52445,

0.30134,-12.6727,
7.45809,-16.385,
7.29556,-12.3883,
0.30134,-12.6727,

-7.6244,6.96876,
-3.20967,9.31612,
-4.61808,11.965,
-6.38398,11.026,
-7.32292,12.7919,
-9.97176,11.3835,
-7.6244,6.96876,

-7.92134,20.4785,
-4.26495,22.1005,
-4.67045,23.0146,
-6.49864,22.2036,
-7.71514,24.9459,
-9.54333,24.1349,
-7.92134,20.4785,

-8.279,-0.759183,
-3.17995,2.40304,
-4.76106,4.95257,
-6.46074,3.89849,
-8.04186,6.44802,
-11.4412,4.33987,
-8.279,-0.759183,

6.59188,-5.71354,
11.1565,-3.67284,
10.3402,-1.847,
8.51435,-2.66328,
8.92249,-3.5762,
6.18374,-4.80062,
6.59188,-5.71354,

3.84676,7.49032,
7.58162,8.92241,
6.86557,10.7898,
5.93186,10.4318,
6.28988,9.4981,
3.48874,8.42404,
3.84676,7.49032,

-8.58723,13.7028,
-3.55521,16.9706,
-5.18912,19.4866,
-6.86647,18.3973,
-8.50038,20.9134,
-11.8551,18.7348,
-8.58723,13.7028,

1.7518,-12.5683,
7.68317,-11.6633,
6.77826,-5.73198,
0.846889,-6.63689,
1.7518,-12.5683,

-2.30642,17.1226,
2.42117,18.7504,
0.793328,23.478,
-3.93426,21.8502,
-2.30642,17.1226,

-0.260723,-1.69783,
-4.21447,-1.09131,
-4.82099,-5.04506,
-0.867237,-5.65158,
-0.260723,-1.69783,

2,0,
4,0,
4,2,
6,2,
6,4,
4,4,
4,6,
2,6,
2,4,
0,4,
0,2,
2,2,
2,0,

4.55189,10.4259,
5.53904,10.5857,
5.37921,11.5729,
6.36635,11.7327,
6.20652,12.7199,
5.21938,12.56,
5.05955,13.5472,
4.0724,13.3873,
4.23223,12.4002,
3.24509,12.2404,
3.40492,11.2532,
4.39206,11.4131,
4.55189,10.4259,

10.213,0.0084127,
12.213,0.0084127,
12.213,2.00841,
14.213,2.00841,
14.213,4.00841,
12.213,4.00841,
12.213,6.00841,
10.213,6.00841,
10.213,4.00841,
8.21298,4.00841,
8.21298,2.00841,
10.213,2.00841,
10.213,0.0084127,

10.0395,-8.98238,
10.9264,-8.5203,
10.4643,-7.63346,
11.3511,-7.17139,
10.8891,-6.28455,
10.0022,-6.74662,
9.54014,-5.85978,
8.6533,-6.32186,
9.11538,-7.2087,
8.22854,-7.67078,
8.69061,-8.55762,
9.57745,-8.09554,
10.0395,-8.98238,

-4.07724,12.9125,
1.64497,14.7171,
0.742697,17.5782,
-4.97951,15.7736,
-4.07724,12.9125,

-2.84641,1.87397,
-1.97669,2.36752,
-3.95088,5.8464,
-4.8206,5.35285,
-2.84641,1.87397,

-2.28768,11.3259,
2.60766,12.3435,
2.20061,14.3016,
-2.69473,13.284,
-2.28768,11.3259,

2.41334,-6.28257,
4.37445,-5.8901,
5.94309,-3.53651,
5.55062,-1.5754,
3.19704,-0.006758,
1.23592,-0.39923,
-0.332719,-2.75282,
0.0597534,-4.71393,
2.41334,-6.28257,

0.318304,5.01068,
2.87359,6.58246,
3.52926,9.33385,
2.4814,11.0374,
-0.269984,11.693,
-2.82527,10.1212,
-4.3327,6.84594,
-3.28484,5.14241,
0.318304,5.01068,

-4.09886,-1.09765,
-1.8903,-1.44727,
0.0164042,-0.843549,
1.62125,0.713527,
1.31938,1.66688,
-0.889182,2.01651,
-2.79589,1.41278,
-4.40073,-0.144295,
-4.09886,-1.09765,

